STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       3668;20181208;   10;  16.5;   7.3;    3;   5.7;   6;    0.167;   0;   6.4;   7.4;  971.75;    6.3;   77.33;    7.6;    4.3;    2.7;eor
       3668;20181209;   10;  20.1;   7.9;    3;   1.2;   6;    0.000;   0;   7.5;   8.1;  965.62;    7.0;   81.13;    9.0;    5.1;    4.0;eor
       3668;20181210;   10;  16.3;   6.6;    3;   5.6;   8;    2.400;   0;   6.0;   6.3;  979.80;    3.3;   82.17;    5.2;    0.1;   -0.1;eor
       3668;20181211;   10;  13.2;   6.2;    3;   0.0;   8;    0.033;   0;   7.2;   6.0;  982.48;    2.6;   81.17;    3.7;    1.9;    1.0;eor
       3668;20181212;   10;   6.7;   2.8;    3;   0.0;   8;    0.600;   0;   6.9;   5.7;  984.11;    1.5;   84.38;    3.8;   -2.3;   -3.9;eor
       3668;20181213;   10;  11.3;   3.5;    3;   0.0;   0;    4.017;   0;   4.5;   4.2;  980.74;   -0.7;   72.54;    1.8;   -2.3;   -5.2;eor
       3668;20181214;   10;   9.3;   2.8;    3;   0.0;   7;    1.233;   0;   7.3;   3.9;  982.80;   -1.0;   69.29;    0.1;   -2.8;   -4.5;eor
       3668;20181215;   10;   9.1;   2.9;    3;   0.0;   0;    0.000;   0;   8.0;   3.7;  986.15;   -1.2;   66.25;   -0.6;   -3.9;   -5.4;eor
       3668;20181216;   10;   9.8;   3.6;    3;   0.5;   8;    0.000;   0;   6.7;   4.5;  977.29;   -2.1;   84.88;    0.6;   -5.8;   -7.1;eor
       3668;20181217;   10;   5.7;   2.3;    3;   0.7;   6;    0.583;   1;   7.6;   6.7;  983.97;    2.3;   92.25;    4.8;    0.5;    0.2;eor
       3668;20181218;   10;   9.3;   3.3;    3;   0.0;   0;    3.283;   0;   6.5;   6.7;  987.33;    2.7;   89.75;    6.5;   -1.3;   -3.0;eor
       3668;20181219;   10;   6.7;   3.6;    3;   7.2;   6;    0.000;   0;   7.7;   6.0;  979.87;    1.1;   91.13;    2.5;   -2.4;   -3.5;eor
       3668;20181220;   10;   9.6;   3.1;    3;   2.5;   6;    0.000;   0;   7.5;   7.5;  979.43;    4.4;   89.92;    6.5;    2.0;    1.7;eor
       3668;20181221;   10;  13.0;   5.2;    3;   7.2;   6;    0.000;   0;   7.5;   8.5;  975.00;    7.2;   83.21;   11.5;    4.0;    3.1;eor
       3668;20181222;   10;  18.3;   6.1;    3;   1.0;   6;    1.183;   0;   7.0;   9.4;  976.95;    9.3;   80.17;   11.3;    7.0;    5.3;eor
       3668;20181223;   10;  14.1;   3.6;    3;  24.8;   6;    0.000;   0;   7.3;   9.0;  981.45;    7.3;   87.75;   11.4;    5.6;    3.7;eor
       3668;20181224;   10;  17.1;   5.3;    3;   1.5;   8;    0.067;   0;   7.2;   7.3;  986.12;    4.3;   86.83;   11.3;    0.4;   -1.7;eor
       3668;20181225;   10;   6.2;   2.2;    3;   0.0;   0;    0.000;   0;   6.9;   5.4;  995.96;    1.3;   80.92;    2.9;   -0.4;   -2.3;eor
       3668;20181226;   10;   5.7;   1.5;    3;   0.0;   6;    5.867;   0;   5.1;   5.2;  993.97;    0.2;   84.54;    2.9;   -3.8;   -5.3;eor
       3668;20181227;   10;   5.1;   1.7;    3;   0.0;   0;    3.800;   0;   7.4;   5.4;  989.78;    1.4;   80.71;    4.5;   -0.8;   -1.6;eor
       3668;20181228;   10;   6.0;   1.9;    3;   0.0;   8;    7.550;   0;   5.2;   5.4;  990.03;    0.4;   86.38;    4.5;   -2.8;   -4.0;eor
       3668;20181229;   10;  10.8;   2.4;    3;   2.1;   8;    0.000;   0;   8.0;   5.9;  992.90;    0.4;   93.29;    2.9;   -1.7;   -1.6;eor
       3668;20181230;   10;  13.7;   6.4;    3;   0.1;   6;    0.150;   0;   7.6;   7.3;  991.12;    4.9;   84.29;    6.8;    2.9;    2.3;eor
       3668;20181231;   10;   6.3;   2.3;    3;   0.7;   6;    0.000;   0;   8.0;   8.5;  993.91;    5.3;   95.58;    6.5;    4.1;    3.8;eor
       3668;20190101;   10;  18.0;   6.0;    3;   1.8;   8;    0.167;   0;   7.9;   7.9;  988.42;    5.5;   86.88;    6.3;    1.0;    0.4;eor
       3668;20190102;   10;  15.4;   7.0;    3;   0.6;   7;    3.867;   0;   5.6;   4.8;  990.10;    1.2;   71.92;    3.2;   -0.6;   -1.7;eor
       3668;20190103;   10;   8.9;   3.2;    3;   0.0;   7;    5.783;   0;   5.1;   4.2;  996.39;   -1.3;   76.33;    1.1;   -3.7;   -6.4;eor
       3668;20190104;   10;  12.0;   3.8;    3;   2.4;   8;    0.000;   0;   7.5;   5.2;  994.59;    0.0;   85.96;    1.5;   -2.3;   -3.6;eor
       3668;20190105;   10;  12.5;   5.4;    3;   5.8;   8;    0.000;   0;   8.0;   6.9;  986.97;    2.5;   94.46;    4.9;    0.3;   -0.1;eor
       3668;20190106;   10;   9.3;   3.7;    3;   1.9;   6;    0.000;   0;   7.9;   7.8;  989.52;    4.4;   92.54;    5.1;    3.3;    3.1;eor
       3668;20190107;   10;   9.1;   4.3;    3;   2.2;   6;    0.000;   0;   7.8;   7.1;  991.47;    3.6;   88.67;    4.5;    1.7;    1.3;eor
       3668;20190108;   10;  19.5;   8.2;    3;   2.9;   8;    0.950;   0;   7.5;   6.6;  975.38;    3.5;   84.33;    5.1;    1.6;    1.1;eor
       3668;20190109;   10;  17.5;   6.6;    3;   0.3;   7;    0.000;   1;   8.0;   5.6;  972.90;    0.8;   86.00;    3.1;   -0.2;   -0.9;eor
       3668;20190110;   10;   9.1;   3.8;    3;   0.0;   7;    0.000;   1;   7.8;   4.8;  983.07;   -0.1;   78.17;    0.9;   -1.9;   -3.0;eor
       3668;20190111;   10;   8.7;   2.5;    3;   4.9;   8;    0.000;   1;   7.9;   4.7;  984.98;   -1.4;   85.25;    0.8;   -2.5;   -2.6;eor
       3668;20190112;   10;  11.3;   5.2;    3;   2.9;   8;    0.000;   6;   8.0;   6.3;  980.44;    1.8;   91.08;    2.9;    0.8;   -0.1;eor
       3668;20190113;   10;  18.9;   6.3;    3;  10.6;   6;    0.000;   0;   7.8;   7.8;  968.14;    4.8;   90.25;    7.6;    2.5;    2.0;eor
       3668;20190114;   10;  16.6;   6.8;    3;   0.7;   8;    1.267;   0;   7.0;   5.9;  970.88;    3.6;   74.21;    5.6;    1.2;    0.4;eor
       3668;20190115;   10;  12.9;   6.2;    3;   0.0;   6;    0.350;   0;   7.7;   5.8;  980.96;    3.0;   76.21;    4.5;    1.2;    0.3;eor
       3668;20190116;   10;   8.7;   3.8;    3;   0.0;   0;    2.117;   0;   6.5;   5.9;  975.43;    3.4;   75.25;    5.9;   -0.5;   -1.5;eor
       3668;20190117;   10;  13.2;   4.7;    3;   1.6;   8;    0.167;   0;   6.8;   6.2;  969.09;    3.5;   79.42;    6.4;   -0.1;   -1.2;eor
       3668;20190118;   10;  11.7;   3.0;    3;   0.0;   7;    5.267;   0;   4.9;   4.7;  979.79;   -0.2;   79.17;    2.7;   -4.2;   -6.2;eor
