STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
        217;20181208;-999;-999;-999;    3;   2.2;   4;    1.750;   0;  -999;   6.1;    -999;    5.4;   68.96;    7.9;    2.9;    1.2;eor
        217;20181209;-999;-999;-999;    3;   4.6;   4;    0.050;   0;  -999;   7.4;    -999;    5.2;   84.17;    9.5;    3.2;    2.4;eor
        217;20181210;-999;-999;-999;    3;   0.9;   4;    0.017;   0;  -999;   6.2;    -999;    2.0;   88.00;    4.1;    0.2;   -0.9;eor
        217;20181211;-999;-999;-999;    3;   1.3;   4;    0.300;   0;  -999;   5.3;    -999;   -0.1;   86.96;    1.1;   -1.0;   -2.7;eor
        217;20181212;-999;-999;-999;    3;   1.0;   4;    0.717;   2;  -999;   4.9;    -999;   -1.4;   89.58;    0.3;   -4.5;   -8.3;eor
        217;20181213;-999;-999;-999;    3;   0.0;   0;    4.700;   3;  -999;   4.6;    -999;   -2.4;   89.08;   -1.4;   -3.6;   -4.6;eor
        217;20181214;-999;-999;-999;    3;   0.0;   0;    0.000;   2;  -999;   3.7;    -999;   -4.1;   82.96;   -3.5;   -5.0;   -4.9;eor
        217;20181215;-999;-999;-999;    3;   0.0;   0;    0.000;   2;  -999;   3.4;    -999;   -5.1;   81.79;   -3.7;   -8.1;  -10.0;eor
        217;20181216;-999;-999;-999;    3;   1.9;   4;    0.550;   2;  -999;   5.0;    -999;   -1.6;   88.67;    3.4;   -8.2;  -11.0;eor
        217;20181217;-999;-999;-999;    3;   1.0;   4;    2.850;   4;  -999;   6.0;    -999;    0.6;   93.29;    3.4;   -3.8;   -7.3;eor
        217;20181218;-999;-999;-999;    3;   0.0;   0;    7.167;   0;  -999;   5.3;    -999;    0.3;   85.21;    4.3;   -3.8;   -7.8;eor
        217;20181219;-999;-999;-999;    3;   1.6;   4;    0.000;   0;  -999;   5.2;    -999;    1.0;   78.75;    5.7;   -4.1;   -7.8;eor
        217;20181220;-999;-999;-999;    3;   0.0;   0;    3.867;   0;  -999;   6.3;    -999;    3.5;   80.71;    6.8;    1.0;   -0.7;eor
