STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       6129;20181208;-999;-999;-999;    3;  10.0;   4;-999;   0;  -999;   7.2;    -999;    5.9;   77.33;    9.8;    4.3;    2.4;eor
       6129;20181209;-999;-999;-999;    3;   6.2;   4;-999;   0;  -999;   7.8;    -999;    6.0;   83.04;    7.4;    2.3;    0.7;eor
       6129;20181210;-999;-999;-999;    3;   5.2;   4;-999;   0;  -999;   6.2;    -999;    2.7;   83.96;    3.9;    1.1;    0.1;eor
       6129;20181211;-999;-999;-999;    3;  20.9;   4;-999;   0;  -999;   6.1;    -999;    1.1;   92.38;    2.4;    0.1;    0.0;eor
       6129;20181212;-999;-999;-999;    3;   0.8;   4;-999;   9;  -999;   5.9;    -999;    0.5;   92.67;    1.1;   -2.3;   -4.9;eor
       6129;20181213;-999;-999;-999;    3;   0.0;   0;-999;   8;  -999;   5.1;    -999;   -1.3;   91.71;    0.1;   -5.1;   -7.4;eor
       6129;20181214;-999;-999;-999;    3;   0.0;   4;-999;   8;  -999;   5.0;    -999;   -0.6;   85.58;    0.3;   -1.9;   -2.1;eor
       6129;20181215;-999;-999;-999;    3;   0.1;   4;-999;   8;  -999;   4.7;    -999;   -1.7;   87.50;   -1.1;   -2.2;   -2.6;eor
       6129;20181216;-999;-999;-999;    3;   0.1;   4;-999;   8;  -999;   3.9;    -999;   -2.6;   76.67;   -2.0;   -3.2;   -3.9;eor
       6129;20181217;-999;-999;-999;    3;   0.0;   0;-999;   7;  -999;   5.2;    -999;   -0.2;   85.88;    1.6;   -2.4;   -2.6;eor
       6129;20181218;-999;-999;-999;    3;   0.0;   0;-999;   6;  -999;   6.1;    -999;    1.3;   90.42;    3.1;   -2.5;   -4.2;eor
       6129;20181219;-999;-999;-999;    3;   0.0;   4;-999;   5;  -999;   5.4;    -999;    1.3;   79.58;    2.5;    0.9;   -0.3;eor
       6129;20181220;-999;-999;-999;    3;   2.8;   4;-999;   3;  -999;   5.5;    -999;    0.6;   85.08;    1.9;   -0.3;   -0.5;eor
       6129;20181221;-999;-999;-999;    3;  12.5;   4;-999;   3;  -999;   7.4;    -999;    4.1;   89.54;    9.8;    1.8;    0.7;eor
       6129;20181222;-999;-999;-999;    3;  11.6;   4;-999;   0;  -999;   8.3;    -999;    6.7;   85.04;    9.9;    4.6;    3.8;eor
       6129;20181223;-999;-999;-999;    3;  14.9;   4;-999;   0;  -999;   7.9;    -999;    5.0;   90.58;    6.3;    3.0;    1.9;eor
       6129;20181224;-999;-999;-999;    3;   0.8;   4;-999;   0;  -999;   5.5;    -999;    0.6;   85.88;    3.4;   -1.1;   -1.3;eor
       6129;20181225;-999;-999;-999;    3;   0.6;   4;-999;   0;  -999;   6.3;    -999;    2.1;   88.33;    3.2;    0.3;    0.0;eor
       6129;20181226;-999;-999;-999;    3;   1.3;   4;-999;   0;  -999;   6.8;    -999;    3.1;   88.46;    4.7;    2.0;    1.8;eor
       6129;20181227;-999;-999;-999;    3;   0.0;   0;-999;   0;  -999;   7.5;    -999;    4.7;   87.08;    6.8;    1.0;    0.1;eor
       6129;20181228;-999;-999;-999;    3;   0.5;   4;-999;   0;  -999;   7.0;    -999;    3.8;   87.67;    4.7;    2.8;    1.0;eor
       6129;20181229;-999;-999;-999;    3;   9.8;   4;-999;   0;  -999;   7.4;    -999;    3.7;   92.67;    4.6;    2.1;    1.3;eor
       6129;20181230;-999;-999;-999;    3;   3.2;   4;-999;   0;  -999;   7.3;    -999;    4.3;   87.38;    5.7;    2.1;    1.8;eor
       6129;20181231;-999;-999;-999;    3;   0.8;   4;-999;   0;  -999;   7.2;    -999;    4.3;   86.50;    6.0;    3.0;    2.3;eor
       6129;20190101;-999;-999;-999;    3;   1.7;   4;-999;   0;  -999;   7.6;    -999;    5.4;   83.96;    6.7;    1.9;    1.4;eor
       6129;20190102;-999;-999;-999;    3;   0.9;   4;-999;   0;  -999;   4.7;    -999;   -0.3;   77.08;    2.0;   -2.5;   -4.4;eor
       6129;20190103;-999;-999;-999;    3;   1.2;   4;-999;   3;  -999;   4.2;    -999;   -2.5;   81.71;   -0.8;   -9.0;  -14.2;eor
       6129;20190104;-999;-999;-999;    3;   3.8;   4;-999;   8;  -999;   4.8;    -999;   -2.9;   92.46;    1.9;  -12.9;  -16.2;eor
       6129;20190105;-999;-999;-999;    3;   9.6;   4;-999;   3;  -999;   7.5;    -999;    3.7;   93.63;    5.8;    1.0;    0.6;eor
       6129;20190106;-999;-999;-999;    3;   0.6;   4;-999;   0;  -999;   5.1;    -999;    0.1;   82.96;    1.0;   -0.7;   -1.0;eor
       6129;20190107;-999;-999;-999;    3;  10.4;   4;-999;   0;  -999;   6.3;    -999;    1.2;   94.04;    3.4;   -0.5;   -0.8;eor
       6129;20190108;-999;-999;-999;    3;  15.1;   4;-999;   0;  -999;   6.7;    -999;    2.8;   89.63;    4.2;    0.6;    0.0;eor
       6129;20190109;-999;-999;-999;    3;  12.6;   4;-999;   7;  -999;   5.8;    -999;    0.2;   94.00;    0.8;   -0.1;   -0.4;eor
       6129;20190110;-999;-999;-999;    3;   2.9;   4;-999;  23;  -999;   5.3;    -999;   -0.8;   91.75;    0.0;   -3.9;   -5.3;eor
       6129;20190111;-999;-999;-999;    3;   2.7;   4;-999;  24;  -999;   5.0;    -999;   -1.7;   90.63;    2.1;   -6.8;  -10.3;eor
       6129;20190112;-999;-999;-999;    3;   6.2;   4;-999;  15;  -999;   6.5;    -999;    2.5;   89.42;    3.3;    1.7;    0.9;eor
       6129;20190113;-999;-999;-999;    3;  10.4;   4;-999;   7;  -999;   7.2;    -999;    3.7;   89.67;    6.4;    1.7;    0.9;eor
       6129;20190114;-999;-999;-999;    3;   0.4;   4;-999;   0;  -999;   4.9;    -999;    1.1;   72.88;    4.8;   -1.5;   -3.0;eor
       6129;20190115;-999;-999;-999;    3;   5.6;   4;-999;   1;  -999;   5.7;    -999;    1.5;   83.96;    3.8;   -0.5;   -0.7;eor
       6129;20190116;-999;-999;-999;    3;   0.2;   4;-999;   0;  -999;   6.7;    -999;    3.5;   85.42;    5.2;    2.0;    0.2;eor
       6129;20190117;-999;-999;-999;    3;   1.6;   4;-999;   0;  -999;   6.4;    -999;    3.8;   79.17;    5.8;    1.4;   -0.2;eor
       6129;20190118;-999;-999;-999;    3;   0.0;   4;-999;   1;  -999;   4.1;    -999;   -1.8;   75.21;    1.8;   -6.3;   -8.2;eor
       6129;20190119;-999;-999;-999;    3;   0.0;   0;-999;   1;  -999;   3.6;    -999;   -3.7;   77.54;    1.6;   -9.1;  -10.4;eor
       6129;20190120;-999;-999;-999;    3;   0.0;   0;-999;   0;  -999;   3.2;    -999;   -6.5;   85.13;    0.0;  -10.4;  -11.6;eor
       6129;20190121;-999;-999;-999;    3;   0.0;   0;-999;   0;  -999;   3.4;    -999;   -6.5;   88.58;    0.4;  -10.1;  -11.4;eor
       6129;20190122;-999;-999;-999;    3;   0.0;   0;-999;   0;  -999;   3.0;    -999;   -7.1;   82.21;   -1.8;  -11.5;  -13.2;eor
       6129;20190123;-999;-999;-999;    3;   0.0;   0;-999;   0;  -999;   2.9;    -999;   -7.3;   81.92;   -3.9;  -12.1;  -13.7;eor
       6129;20190124;-999;-999;-999;    3;   0.0;   4;-999;   0;  -999;   3.3;    -999;   -5.1;   80.17;   -4.3;   -6.1;   -6.9;eor
       6129;20190125;-999;-999;-999;    3;   0.9;   4;-999;   0;  -999;   3.3;    -999;   -4.9;   78.21;   -3.6;   -6.0;   -5.9;eor
       6129;20190126;-999;-999;-999;    3;   8.8;   4;-999;   3;  -999;   5.6;    -999;   -0.1;   90.17;    3.1;   -4.6;   -4.7;eor
       6129;20190127;-999;-999;-999;    3;   1.1;   4;-999;   3;  -999;   6.5;    -999;    3.0;   85.29;    4.2;    1.9;    0.4;eor
       6129;20190128;-999;-999;-999;    3;   2.5;   4;-999;   0;  -999;   5.8;    -999;    2.3;   80.13;    4.2;    1.0;   -0.7;eor
       6129;20190129;-999;-999;-999;    3;   0.0;   4;-999;   4;  -999;   4.8;    -999;   -1.5;   86.83;    1.3;   -9.5;  -12.8;eor
       6129;20190130;-999;-999;-999;    3;   0.0;   0;-999;   3;  -999;   3.6;    -999;   -4.0;   78.67;    1.4;  -10.7;  -13.5;eor
       6129;20190131;-999;-999;-999;    3;   0.0;   0;-999;   3;  -999;   4.2;    -999;   -1.6;   78.33;    2.7;   -5.7;   -7.6;eor
       6129;20190201;-999;-999;-999;    3;   0.0;   4;-999;   3;  -999;   4.9;    -999;    0.5;   76.96;    3.2;   -2.0;   -4.3;eor
       6129;20190202;-999;-999;-999;    3;   3.8;   4;-999;   2;  -999;   6.4;    -999;    1.5;   93.75;    3.0;   -0.4;   -1.8;eor
       6129;20190203;-999;-999;-999;    3;  14.1;   4;-999;   0;  -999;   5.7;    -999;   -0.4;   95.92;    0.7;   -0.7;   -1.2;eor
       6129;20190204;-999;-999;-999;    3;   0.0;   0;-999;  24;  -999;   4.6;    -999;   -2.2;   88.00;    2.8;   -9.0;  -13.1;eor
       6129;20190205;-999;-999;-999;    3;   0.0;   0;-999;  20;  -999;   4.5;    -999;   -1.5;   80.75;    0.5;   -4.3;   -8.3;eor
       6129;20190206;-999;-999;-999;    3;   0.0;   0;-999;  19;  -999;   4.8;    -999;   -1.3;   85.79;    0.0;   -4.3;   -8.1;eor
       6129;20190207;-999;-999;-999;    3;   0.4;   4;-999;  17;  -999;   4.3;    -999;   -2.2;   81.92;   -0.7;   -5.0;   -8.5;eor
       6129;20190208;-999;-999;-999;    3;   0.0;   0;-999;  16;  -999;   5.8;    -999;    1.8;   83.58;    4.4;   -2.6;   -4.5;eor
       6129;20190209;-999;-999;-999;    3;   0.0;   0;-999;  13;  -999;   5.8;    -999;    4.7;   67.67;    8.1;   -0.2;   -2.5;eor
