STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
        991;20181208;-999;-999;-999;    3;   1.7;   4;-999;   0;  -999;   6.7;    -999;    6.0;   72.13;   10.1;    3.6;    1.6;eor
        991;20181209;-999;-999;-999;    3;   3.8;   4;-999;   0;  -999;   7.4;    -999;    6.2;   78.29;    7.8;    4.2;    2.7;eor
        991;20181210;-999;-999;-999;    3;   3.3;   4;-999;   0;  -999;   6.1;    -999;    2.5;   82.92;    4.3;    0.8;    0.1;eor
        991;20181211;-999;-999;-999;    3;  19.6;   4;-999;   0;  -999;   6.2;    -999;    1.1;   93.08;    2.0;    0.2;    0.0;eor
        991;20181212;-999;-999;-999;    3;   1.4;   4;-999;   5;  -999;   5.8;    -999;    0.2;   94.13;    0.8;   -1.4;   -3.0;eor
        991;20181213;-999;-999;-999;    3;   0.0;   0;-999;   7;  -999;   4.8;    -999;   -2.0;   90.29;   -1.1;   -5.2;   -7.3;eor
        991;20181214;-999;-999;-999;    3;   0.0;   0;-999;   6;  -999;   4.5;    -999;   -1.7;   84.42;   -0.5;   -3.0;   -4.3;eor
        991;20181215;-999;-999;-999;    3;   0.1;   4;-999;   5;  -999;   4.6;    -999;   -2.2;   88.08;   -1.9;   -2.7;   -2.9;eor
        991;20181216;-999;-999;-999;    3;   0.3;   4;-999;   6;  -999;   4.0;    -999;   -2.9;   79.83;   -1.2;   -4.0;   -5.8;eor
        991;20181217;-999;-999;-999;    3;   0.0;   4;-999;   7;  -999;   5.8;    -999;    1.4;   84.71;    3.9;   -1.5;   -1.7;eor
        991;20181218;-999;-999;-999;    3;   0.0;   0;-999;   3;  -999;   6.1;    -999;    1.9;   87.00;    4.4;   -2.5;   -4.8;eor
        991;20181219;-999;-999;-999;    3;   2.1;   4;-999;   0;  -999;   5.3;    -999;    1.3;   78.96;    2.1;   -0.1;   -2.8;eor
        991;20181220;-999;-999;-999;    3;   1.1;   4;-999;   0;  -999;   6.5;    -999;    2.8;   86.67;    6.1;    0.2;   -0.1;eor
        991;20181221;-999;-999;-999;    3;  11.9;   4;-999;   0;  -999;   7.6;    -999;    6.1;   80.79;   10.2;    3.5;    1.5;eor
        991;20181222;-999;-999;-999;    3;   9.1;   4;-999;   0;  -999;   8.4;    -999;    6.9;   85.13;    9.8;    4.4;    3.7;eor
        991;20181223;-999;-999;-999;    3;  13.5;   4;-999;   0;  -999;   7.6;    -999;    5.4;   85.04;    6.8;    2.7;    2.3;eor
        991;20181224;-999;-999;-999;    3;   1.7;   4;-999;   0;  -999;   5.7;    -999;    0.4;   88.96;    2.9;   -1.7;   -1.8;eor
        991;20181225;-999;-999;-999;    3;   0.1;   4;-999;   0;  -999;   6.0;    -999;    1.7;   87.50;    2.8;    0.3;    0.0;eor
        991;20181226;-999;-999;-999;    3;   0.4;   4;-999;   0;  -999;   6.6;    -999;    2.6;   88.88;    4.3;    1.2;    1.0;eor
        991;20181227;-999;-999;-999;    3;   0.0;   0;-999;   0;  -999;   7.6;    -999;    5.1;   87.08;    6.8;    3.9;    1.6;eor
