STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
        167;20181208;-999;-999;-999;    3;   1.6;   4;    0.150;   0;  -999;   8.4;    -999;    7.2;   82.00;    9.9;    5.7;    4.3;eor
        167;20181209;-999;-999;-999;    3;   2.5;   4;    0.067;   0;  -999;   8.7;    -999;    6.7;   88.13;    7.7;    3.5;    2.0;eor
        167;20181210;-999;-999;-999;    3;   8.0;   4;    0.300;   0;  -999;   7.0;    -999;    4.3;   84.38;    5.7;    3.1;    1.5;eor
        167;20181211;-999;-999;-999;    3;   5.7;   4;    0.567;   0;  -999;   7.1;    -999;    3.6;   90.00;    4.8;    2.3;    0.8;eor
        167;20181212;-999;-999;-999;    3;   2.9;   4;    0.867;   0;  -999;   7.4;    -999;    3.6;   92.58;    4.8;    2.4;    0.8;eor
        167;20181213;-999;-999;-999;    3;   0.0;   0;    0.033;   0;  -999;   6.5;    -999;    2.1;   91.75;    3.1;    0.9;   -0.5;eor
        167;20181214;-999;-999;-999;    3;   0.4;   4;    0.000;   0;  -999;   5.6;    -999;    0.4;   88.38;    1.3;   -0.4;   -0.8;eor
        167;20181215;-999;-999;-999;    3;   0.0;   0;    0.000;   0;  -999;   5.4;    -999;   -0.1;   88.88;    0.8;   -1.3;   -3.7;eor
        167;20181216;-999;-999;-999;    3;   0.0;   0;    0.000;   0;  -999;   4.9;    -999;   -0.7;   84.92;    0.3;   -2.2;   -3.5;eor
        167;20181217;-999;-999;-999;    3;   1.1;   4;    0.767;   0;  -999;   5.2;    -999;   -0.9;   90.67;   -0.2;   -2.4;   -4.4;eor
        167;20181218;-999;-999;-999;    3;   0.5;   4;    0.000;   0;  -999;   6.5;    -999;    1.0;   99.33;    2.4;   -0.3;   -0.4;eor
        167;20181219;-999;-999;-999;    3;   0.4;   4;    0.000;   0;  -999;   6.5;    -999;    1.6;   94.67;    2.3;    0.8;   -0.1;eor
        167;20181220;-999;-999;-999;    3;   0.6;   4;    0.000;   0;  -999;   7.2;    -999;    2.7;   96.38;    3.7;    1.2;    0.4;eor
        167;20181221;-999;-999;-999;    3;   7.2;   4;    0.000;   0;  -999;   8.4;    -999;    4.9;   96.42;    9.1;    3.3;    1.6;eor
        167;20181222;-999;-999;-999;    3;   1.1;   4;    0.000;   0;  -999;   7.9;    -999;    4.7;   92.58;    9.0;    3.0;    2.5;eor
        167;20181223;-999;-999;-999;    3;   4.6;   4;    0.000;   0;  -999;   8.1;    -999;    4.7;   93.96;    7.4;    2.1;    1.6;eor
        167;20181224;-999;-999;-999;    3;   0.0;   4;    0.283;   0;  -999;   5.7;    -999;    1.2;   85.50;    2.7;   -0.3;   -0.5;eor
        167;20181225;-999;-999;-999;    3;   0.1;   4;    0.000;   0;  -999;   7.6;    -999;    5.4;   84.83;    6.6;    2.3;    1.8;eor
        167;20181226;-999;-999;-999;    3;   0.0;   4;    0.033;   0;  -999;   8.4;    -999;    6.9;   84.04;    8.5;    6.0;    5.6;eor
        167;20181227;-999;-999;-999;    3;   0.5;   4;    0.000;   0;  -999;   9.6;    -999;    7.1;   95.21;    8.2;    6.2;    6.0;eor
        167;20181228;-999;-999;-999;    3;   1.6;   4;    0.200;   0;  -999;   8.8;    -999;    6.6;   90.29;    7.2;    5.7;    5.3;eor
        167;20181229;-999;-999;-999;    3;   2.9;   4;    0.050;   0;  -999;   9.4;    -999;    7.0;   93.33;    8.2;    5.9;    5.6;eor
        167;20181230;-999;-999;-999;    3;   0.0;   0;    1.650;   0;  -999;   8.1;    -999;    5.4;   89.71;    7.7;    1.1;   -0.5;eor
