STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       6158;20181208;-999;-999;-999;    3;   4.5;   4;    0.683;   0;  -999;   7.6;    -999;    5.1;   86.38;    7.1;    3.6;    2.2;eor
       6158;20181209;-999;-999;-999;    3;   6.1;   4;    0.000;   0;  -999;   8.4;    -999;    5.9;   89.92;    8.1;    3.2;    2.2;eor
       6158;20181210;-999;-999;-999;    3;   0.9;   4;    1.733;   0;  -999;   6.6;    -999;    2.8;   88.42;    4.0;    1.0;   -0.5;eor
       6158;20181211;-999;-999;-999;    3;   0.3;   4;    0.217;   0;  -999;   6.1;    -999;    1.3;   91.13;    2.6;    0.6;   -0.4;eor
       6158;20181212;-999;-999;-999;    3;   0.0;   0;    0.500;   0;  -999;   5.9;    -999;    0.7;   91.83;    1.9;   -1.5;   -3.2;eor
       6158;20181213;-999;-999;-999;    3;   0.0;   0;    0.467;   0;  -999;   4.6;    -999;   -1.9;   85.58;   -0.8;   -3.4;   -5.1;eor
       6158;20181214;-999;-999;-999;    3;   0.0;   0;    0.000;   0;  -999;   4.2;    -999;   -2.0;   79.75;   -1.6;   -2.3;   -2.4;eor
       6158;20181215;-999;-999;-999;    3;   0.0;   0;    0.000;   0;  -999;   3.9;    -999;   -2.5;   76.08;   -1.8;   -5.2;   -8.0;eor
       6158;20181216;-999;-999;-999;    3;   0.6;   4;    0.000;   0;  -999;   4.9;    -999;   -2.4;   93.17;    0.4;   -5.3;   -8.0;eor
       6158;20181217;-999;-999;-999;    3;   2.5;   4;    0.517;   2;  -999;   6.6;    -999;    1.1;   99.67;    2.6;   -1.1;   -2.7;eor
       6158;20181218;-999;-999;-999;    3;   0.0;   0;    4.333;   0;  -999;   6.6;    -999;    1.2;   98.42;    5.2;   -1.5;   -3.0;eor
       6158;20181219;-999;-999;-999;    3;   6.9;   4;    0.000;   0;  -999;   6.3;    -999;    0.5;   99.21;    1.8;   -1.5;   -2.6;eor
       6158;20181220;-999;-999;-999;    3;   0.7;   4;    0.483;   0;  -999;   7.4;    -999;    3.1;   96.71;    5.4;    1.3;    0.3;eor
       6158;20181221;-999;-999;-999;    3;   6.4;   4;    0.000;   0;  -999;   8.8;    -999;    5.9;   93.46;    9.5;    2.5;    1.4;eor
       6158;20181222;-999;-999;-999;    3;   7.5;   4;    0.883;   0;  -999;  10.0;    -999;    8.3;   90.88;    9.5;    6.8;    5.1;eor
       6158;20181223;-999;-999;-999;    3;  20.4;   4;    0.000;   0;  -999;   9.6;    -999;    6.9;   96.17;   10.8;    5.4;    4.4;eor
       6158;20181224;-999;-999;-999;    3;   0.0;   4;    0.717;   0;  -999;   7.5;    -999;    3.9;   91.13;   10.9;   -0.5;   -2.6;eor
       6158;20181225;-999;-999;-999;    3;   0.0;   0;    0.267;   0;  -999;   5.5;    -999;   -0.9;   95.17;    1.4;   -3.5;   -6.0;eor
       6158;20181226;-999;-999;-999;    3;   0.0;   0;    0.983;   0;  -999;   4.8;    -999;   -3.4;  100.00;   -2.4;   -5.4;   -8.4;eor
       6158;20181227;-999;-999;-999;    3;   0.0;   0;    1.833;   0;  -999;   5.2;    -999;   -1.8;   97.00;    1.0;   -4.2;   -6.0;eor
       6158;20181228;-999;-999;-999;    3;   0.0;   4;    7.467;   0;  -999;   5.4;    -999;   -0.5;   91.67;    4.6;   -3.1;   -5.3;eor
       6158;20181229;-999;-999;-999;    3;   2.9;   4;    0.000;   0;  -999;   6.0;    -999;   -0.4;   99.92;    1.6;   -2.7;   -2.3;eor
       6158;20181230;-999;-999;-999;    3;   0.4;   4;    0.717;   0;  -999;   7.4;    -999;    3.1;   96.42;    4.4;    1.5;    0.8;eor
       6158;20181231;-999;-999;-999;    3;   0.3;   4;    0.000;   0;  -999;   8.3;    -999;    4.2;  100.00;    5.4;    3.1;    2.9;eor
       6158;20190101;-999;-999;-999;    3;   2.9;   4;    0.000;   0;  -999;   8.1;    -999;    4.4;   96.08;    5.1;    1.5;    0.1;eor
       6158;20190102;-999;-999;-999;    3;   0.2;   4;    1.933;   0;  -999;   4.9;    -999;    0.4;   77.08;    2.4;   -2.4;   -4.0;eor
       6158;20190103;-999;-999;-999;    3;   0.0;   0;    1.983;   0;  -999;   4.4;    -999;   -2.4;   85.17;   -0.3;   -4.9;   -6.9;eor
       6158;20190104;-999;-999;-999;    3;   2.0;   4;    0.000;   0;  -999;   5.5;    -999;   -0.9;   95.17;    0.1;   -2.1;   -3.3;eor
       6158;20190105;-999;-999;-999;    3;  12.4;   4;    0.000;   4;  -999;   6.4;    -999;    0.7;  100.00;    2.5;   -0.2;   -0.2;eor
       6158;20190106;-999;-999;-999;    3;   5.7;   4;    0.000;   0;  -999;   7.6;    -999;    3.0;  100.00;    3.8;    2.2;    0.0;eor
       6158;20190107;-999;-999;-999;    3;   1.3;   4;    0.000;   0;  -999;   7.0;    -999;    2.0;   99.17;    3.0;    0.6;    0.1;eor
       6158;20190108;-999;-999;-999;    3;   5.1;   4;    0.967;   0;  -999;   6.8;    -999;    2.3;   94.96;    4.3;    0.5;    0.1;eor
       6158;20190109;-999;-999;-999;    3;   2.0;   4;    0.000;   1;  -999;   5.8;    -999;   -0.3;   97.04;    1.3;   -1.3;   -2.2;eor
       6158;20190110;-999;-999;-999;    3;   0.3;   4;    0.000;   5;  -999;   5.1;    -999;   -1.2;   91.25;   -0.3;   -3.8;   -4.9;eor
       6158;20190111;-999;-999;-999;    3;   2.2;   4;    0.000;   4;  -999;   4.8;    -999;   -2.7;   94.33;   -0.3;   -4.6;   -6.1;eor
       6158;20190112;-999;-999;-999;    3;   4.4;   4;    0.000;   6;  -999;   6.4;    -999;    0.7;   99.29;    1.6;   -0.4;   -0.6;eor
       6158;20190113;-999;-999;-999;    3;   6.9;   4;    0.000;   2;  -999;   7.7;    -999;    3.5;   98.38;    6.7;    0.9;    0.2;eor
       6158;20190114;-999;-999;-999;    3;   1.8;   4;    0.667;   0;  -999;   6.5;    -999;    2.6;   87.58;    4.8;    0.3;   -0.4;eor
       6158;20190115;-999;-999;-999;    3;   0.0;   0;    0.317;   0;  -999;   6.0;    -999;    1.6;   87.54;    2.9;    0.0;   -0.6;eor
       6158;20190116;-999;-999;-999;    3;   0.0;   0;    4.367;   0;  -999;   6.0;    -999;    2.2;   83.79;    5.1;    0.3;   -1.8;eor
       6158;20190117;-999;-999;-999;    3;   3.6;   4;    0.233;   0;  -999;   6.5;    -999;    2.8;   86.25;    6.1;   -0.7;   -1.3;eor
       6158;20190118;-999;-999;-999;    3;   0.1;   4;    2.700;   2;  -999;   4.9;    -999;   -1.5;   89.04;    1.2;   -4.7;   -8.5;eor
       6158;20190119;-999;-999;-999;    3;   0.0;   0;    8.167;   0;  -999;   3.6;    -999;   -4.3;   83.08;    0.1;   -8.2;  -11.5;eor
       6158;20190120;-999;-999;-999;    3;   0.0;   0;    0.067;   0;  -999;   3.4;    -999;   -7.2;   95.08;   -5.1;   -9.4;  -13.5;eor
       6158;20190121;-999;-999;-999;    3;   0.0;   0;    8.200;   0;  -999;   3.5;    -999;   -6.0;   88.75;   -0.2;  -10.7;  -14.4;eor
       6158;20190122;-999;-999;-999;    3;   0.0;   0;    0.000;   0;  -999;   3.9;    -999;   -5.1;   91.79;   -3.8;   -6.9;   -6.2;eor
       6158;20190123;-999;-999;-999;    3;   1.3;   4;    0.000;   0;  -999;   3.8;    -999;   -5.6;   94.79;   -4.9;   -6.9;   -8.9;eor
       6158;20190124;-999;-999;-999;    3;   0.7;   4;    0.483;   4;  -999;   3.9;    -999;   -5.2;   93.92;   -3.1;   -6.4;   -8.4;eor
       6158;20190125;-999;-999;-999;    3;   1.0;   4;    1.533;   6;  -999;   3.9;    -999;   -4.7;   91.50;   -2.2;   -6.8;   -8.5;eor
       6158;20190126;-999;-999;-999;    3;   1.7;   4;    0.000;   6;  -999;   6.4;    -999;    0.7;   98.67;    2.4;   -2.5;   -2.7;eor
       6158;20190127;-999;-999;-999;    3;   1.1;   4;    1.983;   1;  -999;   6.6;    -999;    2.8;   88.54;    6.3;    0.8;   -0.1;eor
       6158;20190128;-999;-999;-999;    3;   1.0;   4;    0.267;   0;  -999;   6.0;    -999;    0.4;   94.96;    1.4;   -0.6;   -1.7;eor
       6158;20190129;-999;-999;-999;    3;   0.0;   4;    2.533;   2;  -999;   5.1;    -999;   -1.0;   89.79;    1.5;   -3.9;   -8.4;eor
       6158;20190130;-999;-999;-999;    3;   0.2;   4;    1.150;   1;  -999;   4.5;    -999;   -1.5;   83.00;    2.3;   -6.1;  -10.3;eor
       6158;20190131;-999;-999;-999;    3;   1.1;   4;    5.267;   1;  -999;   4.0;    -999;   -3.1;   82.71;    1.9;   -7.4;  -12.6;eor
