STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       3821;20181208;   10;  16.7;   6.5;    3;   2.7;   6;    2.900;   0;   5.4;   7.3;  974.12;    6.2;   76.29;    8.0;    4.3;    2.4;eor
       3821;20181209;   10;  16.6;   6.2;    3;   2.6;   6;    0.117;   0;   7.2;   7.8;  968.46;    6.5;   81.00;    8.5;    3.8;    2.3;eor
       3821;20181210;   10;  14.2;   5.8;    3;   0.7;   8;    3.483;   0;   6.6;   6.3;  984.07;    3.1;   82.13;    4.8;    1.8;    0.4;eor
       3821;20181211;   10;  11.9;   5.5;    3;   1.5;   8;    0.000;   0;   7.8;   6.5;  987.55;    2.9;   86.00;    3.9;    1.8;    0.8;eor
       3821;20181212;   10;   8.6;   3.7;    3;   1.3;   8;    0.000;   0;   7.9;   6.4;  993.40;    1.3;   95.83;    2.2;   -0.6;   -0.5;eor
       3821;20181213;   10;   6.7;   3.6;    3;   0.0;   7;    0.000;   0;   7.5;   5.4;  992.44;   -0.8;   94.21;    0.1;   -1.6;   -2.3;eor
       3821;20181214;   10;   8.1;   3.8;    3;   0.0;   7;    0.000;   0;   7.9;   5.0;  993.67;   -0.5;   85.96;    0.1;   -1.3;   -2.3;eor
       3821;20181215;   10;   6.3;   3.0;    3;   0.0;   8;    0.000;   0;   7.3;   4.8;  996.01;   -1.6;   88.38;   -0.8;   -3.2;   -4.8;eor
       3821;20181216;   10;   7.0;   2.7;    3;   0.1;   8;    0.383;   0;   7.9;   4.5;  985.46;   -1.1;   80.21;    0.1;   -2.4;   -4.2;eor
       3821;20181217;   10;   8.8;   2.6;    3;   0.0;   8;    2.100;   0;   7.4;   6.1;  990.65;    2.2;   85.25;    5.3;   -0.3;   -1.3;eor
       3821;20181218;   10;   7.1;   2.9;    3;   0.0;   0;    4.450;   0;   4.3;   6.5;  994.86;    3.4;   83.50;    7.1;    0.1;   -2.2;eor
       3821;20181219;   10;   9.7;   3.3;    3;   0.1;   6;    0.000;   0;   7.3;   6.1;  986.98;    2.4;   83.79;    3.8;   -0.7;   -3.2;eor
       3821;20181220;   10;   9.4;   3.7;    3;   0.2;   6;    2.067;   0;   7.2;   7.3;  985.38;    4.6;   85.96;    6.9;    2.4;    1.4;eor
       3821;20181221;   10;  16.9;   6.1;    3;   2.9;   6;    0.000;   0;   7.0;   8.5;  978.05;    7.8;   80.08;   11.9;    5.2;    4.2;eor
       3821;20181222;   10;  16.8;   4.9;    3;   5.2;   6;    0.033;   0;   7.8;   8.7;  980.87;    8.3;   80.17;   10.6;    5.8;    5.0;eor
       3821;20181223;   10;  10.6;   3.2;    3;  17.2;   6;    0.000;   0;   7.5;   8.3;  987.65;    6.0;   88.63;    7.8;    3.6;    3.4;eor
       3821;20181224;   10;  12.7;   4.7;    3;   0.3;   8;    0.000;   0;   7.8;   6.5;  994.38;    1.8;   91.79;    3.8;   -0.1;   -1.0;eor
       3821;20181225;   10;   9.7;   3.8;    3;   0.0;   6;    0.017;   0;   7.9;   6.2; 1001.72;    2.7;   82.96;    4.1;    0.9;    0.6;eor
       3821;20181226;   10;  11.5;   3.9;    3;   0.2;   6;    0.000;   0;   8.0;   6.6;  999.86;    2.9;   87.67;    3.8;    1.7;    1.5;eor
       3821;20181227;   10;   6.6;   2.5;    3;   0.0;   0;    5.167;   0;   6.5;   7.3;  996.38;    4.5;   86.13;    7.1;    3.1;    1.7;eor
       3821;20181228;   10;   6.5;   2.4;    3;   0.1;   6;    0.000;   0;   6.3;   6.7;  997.16;    2.3;   91.92;    3.5;   -0.3;   -2.2;eor
       3821;20181229;   10;  11.0;   3.5;    3;   2.3;   6;    0.017;   0;   7.8;   7.2;  997.48;    3.4;   91.92;    5.5;    2.1;    1.9;eor
       3821;20181230;   10;  16.0;   5.7;    3;   0.0;   6;    0.150;   0;   7.9;   7.7;  996.39;    5.7;   83.54;    6.9;    4.7;    4.0;eor
       3821;20181231;   10;   6.6;   2.0;    3;   0.0;   6;    0.017;   0;   8.0;   8.9; 1000.88;    5.8;   95.58;    7.2;    4.8;    4.3;eor
       3821;20190101;   10;  15.5;   5.7;    3;   1.1;   8;    0.050;   0;   7.0;   7.8;  992.74;    5.8;   83.50;    7.5;    1.3;    0.6;eor
       3821;20190102;   10;  18.0;   7.8;    3;   0.0;   8;    1.483;   0;   6.0;   4.8;  996.80;    1.3;   71.29;    2.7;   -1.1;   -2.6;eor
       3821;20190103;   10;   8.8;   3.7;    3;   0.3;   8;    1.883;   0;   6.0;   4.5; 1003.86;   -0.8;   77.42;    0.9;   -3.2;   -4.4;eor
       3821;20190104;   10;  11.5;   4.0;    3;   3.4;   8;    0.000;   0;   7.7;   6.0; 1000.47;    0.7;   92.21;    2.9;   -0.7;   -1.5;eor
       3821;20190105;   10;  12.4;   5.3;    3;   2.9;   6;    0.000;   0;   7.8;   8.5;  992.35;    5.0;   96.54;    6.7;    2.9;    2.4;eor
       3821;20190106;   10;   8.0;   2.7;    3;   3.9;   6;    0.017;   0;   7.8;   7.1;  997.80;    3.1;   92.13;    4.6;    1.2;   -0.4;eor
       3821;20190107;   10;  10.9;   3.8;    3;   0.6;   8;    0.017;   0;   7.8;   7.6;  997.11;    4.2;   92.13;    5.1;    3.6;    2.9;eor
       3821;20190108;   10;  15.5;   6.4;    3;   7.0;   8;    0.000;   0;   7.7;   7.2;  977.59;    4.0;   87.83;    5.1;    0.4;    0.2;eor
       3821;20190109;   10;  15.3;   8.5;    3;   7.5;   8;    0.000;   1;   7.5;   6.0;  979.62;   -0.1;   99.00;    0.7;   -0.4;   -0.4;eor
       3821;20190110;   10;  12.1;   5.6;    3;   0.6;   8;    0.000;  27;   7.9;   5.2;  992.23;   -1.1;   91.50;    0.2;   -2.8;   -0.3;eor
       3821;20190111;   10;   9.8;   3.2;    3;   2.2;   8;    0.000;  27;   8.0;   5.8;  989.94;   -0.2;   94.58;    2.9;   -2.8;   -0.3;eor
       3821;20190112;   10;  12.3;   4.0;    3;   0.5;   6;    0.117;  20;   7.9;   7.0;  984.27;    3.5;   88.50;    4.4;    2.7;    0.0;eor
       3821;20190113;   10;  15.3;   5.3;    3;   3.0;   6;    0.000;   8;   7.6;   7.9;  971.30;    5.4;   87.13;    7.8;    4.1;    0.0;eor
       3821;20190114;   10;  19.5;   6.6;    3;   0.2;   8;    0.117;   0;   6.0;   5.5;  976.46;    1.9;   77.71;    5.4;   -0.9;   -1.8;eor
       3821;20190115;   10;  15.5;   5.7;    3;   0.0;   6;    0.000;   0;   7.9;   5.9;  984.58;    3.1;   77.13;    5.3;    0.5;   -0.2;eor
       3821;20190116;   10;  12.8;   4.4;    3;   0.0;   6;    0.000;   0;   7.7;   6.5;  979.97;    4.3;   78.33;    5.8;    2.2;   -0.3;eor
       3821;20190117;   10;  16.4;   4.4;    3;   1.8;   8;    1.417;   0;   7.0;   6.4;  973.11;    4.1;   77.50;    6.2;    0.9;   -0.5;eor
       3821;20190118;   10;  11.9;   3.3;    3;   0.0;   0;    7.300;   0;   3.1;   4.4;  987.29;   -0.9;   77.04;    1.3;   -3.8;   -5.9;eor
       3821;20190119;   10;   4.4;   1.9;    3;   0.0;   0;    6.533;   0;   4.5;   3.6;  989.00;   -3.3;   75.50;    0.8;   -6.3;   -8.9;eor
       3821;20190120;   10;   4.6;   1.5;    3;   0.0;   0;    7.417;   0;   1.1;   3.5;  988.39;   -4.7;   80.38;   -1.9;   -7.7;  -10.3;eor
       3821;20190121;   10;   4.1;   1.3;    3;   0.0;   0;    7.483;   0;   0.5;   3.6;  991.44;   -5.4;   88.83;   -0.5;   -8.6;  -10.7;eor
       3821;20190122;   10;   9.0;   2.8;    3;   0.0;   0;    8.150;   0;   0.1;   3.3;  981.16;   -5.1;   78.92;   -0.2;   -8.3;  -10.5;eor
       3821;20190123;   10;   9.6;   3.1;    3;   0.0;   7;    3.633;   0;   5.4;   3.2;  972.89;   -6.9;   86.75;   -4.8;   -8.9;  -10.9;eor
       3821;20190124;   10;   5.7;   2.9;    3;   0.1;   7;    0.000;   0;   7.8;   3.7;  980.27;   -5.3;   88.58;   -3.8;   -7.8;   -9.2;eor
       3821;20190125;   10;   9.4;   2.1;    3;   1.2;   8;    0.000;   2;   7.8;   3.7;  984.12;   -4.6;   85.79;   -2.0;   -6.2;   -7.0;eor
       3821;20190126;   10;  10.9;   4.3;    3;   2.5;   8;    0.000;   3;   7.7;   6.5;  974.79;    1.8;   92.63;    4.8;   -2.1;   -2.3;eor
       3821;20190127;   10;  13.8;   5.3;    3;   0.2;   6;    1.817;   0;   7.0;   6.8;  961.70;    4.2;   82.29;    6.3;    2.5;    0.8;eor
       3821;20190128;   10;  13.4;   4.9;    3;   1.4;   8;    1.767;   0;   6.4;   5.9;  963.26;    2.0;   84.08;    3.7;    0.3;   -0.7;eor
       3821;20190129;   10;   9.9;   3.4;    3;   0.0;   7;    1.717;   2;   6.5;   5.2;  974.60;    0.2;   83.54;    3.0;   -1.7;   -3.3;eor
       3821;20190130;   10;   9.0;   4.2;    3;   0.0;   0;    2.933;   1;   6.5;   4.5;  968.19;   -0.5;   76.17;    2.1;   -3.8;   -5.3;eor
       3821;20190131;   10;   7.1;   3.1;    3;   0.0;   7;    8.417;   1;   3.4;   4.4;  969.55;    0.5;   70.00;    3.6;   -2.4;   -4.5;eor
       3821;20190201;   10;   8.3;   3.0;    3;   0.0;   8;    0.000;   1;   7.0;   5.1;  964.54;    0.3;   80.54;    3.0;   -2.9;   -4.9;eor
       3821;20190202;   10;   5.6;   1.6;    3;   0.0;   8;    0.000;   1;  -999;   6.1;  968.07;    0.0;   99.04;    0.7;   -0.6;   -0.8;eor
       3821;20190203;   10;  11.9;   5.5;    3;   0.2;   8;    0.000;   1;   7.9;   5.5;  984.70;    0.0;   89.38;    0.8;   -0.7;   -2.4;eor
       3821;20190204;   10;   7.6;   3.0;    3;   0.0;   0;    8.033;   1;   3.4;   4.9;  997.65;    0.4;   78.79;    4.7;   -2.8;   -5.4;eor
       3821;20190205;   10;   9.4;   3.3;    3;   0.0;   0;    0.333;   0;   7.7;   5.1;  997.32;    1.1;   76.58;    3.0;   -0.9;   -2.3;eor
       3821;20190206;   10;   8.0;   2.8;    3;   0.0;   0;    8.450;   0;   2.7;   5.0;  995.21;    1.9;   73.08;    7.5;   -2.4;   -3.9;eor
       3821;20190207;   10;  10.9;   4.2;    3;   0.0;   6;    0.017;   0;   6.5;   4.8;  984.52;    1.6;   69.42;    3.8;   -1.0;   -2.4;eor
       3821;20190208;   10;  13.8;   5.5;    3;   0.0;   6;    7.333;   0;   3.6;   6.5;  984.92;    4.8;   75.96;    7.8;    2.1;    0.3;eor
       3821;20190209;   10;  17.3;   6.5;    3;   0.0;   6;    4.283;   0;   6.0;   6.5;  978.17;    7.0;   65.08;   10.4;    4.5;    2.9;eor
       3821;20190210;   10;  18.8;   7.3;    3;   1.2;   6;    0.000;   0;   6.6;   7.4;  970.13;    7.0;   73.29;    9.9;    4.0;    2.1;eor
       3821;20190211;   10;  21.9;   6.4;    3;   0.3;   8;    1.750;   0;   6.7;   6.3;  981.68;    3.3;   81.33;    5.8;    1.5;   -0.2;eor
       3821;20190212;   10;  11.7;   4.5;    3;   0.3;   8;    0.550;   1;   7.5;   5.7;  999.75;    2.7;   76.33;    4.7;    1.0;    0.4;eor
       3821;20190213;   10;  10.5;   3.2;    3;   0.0;   6;    0.000;   1;   7.5;   6.8; 1004.67;    4.9;   77.96;    7.6;    2.2;   -0.3;eor
       3821;20190214;   10;   7.2;   1.8;    3;   0.0;   0;    7.067;   1;   3.6;   5.9; 1006.04;    4.9;   69.58;   10.4;    0.2;   -2.2;eor
       3821;20190215;   10;   5.6;   1.9;    3;   0.0;   0;    9.550;   1;   0.0;   6.1; 1003.75;    6.7;   64.17;   15.1;    0.3;   -2.6;eor
       3821;20190216;   10;   9.6;   3.0;    3;   0.0;   0;    9.533;   0;   0.0;   5.6;  997.55;    9.2;   49.67;   17.7;    3.4;   -0.8;eor
       3821;20190217;   10;   5.8;   2.3;    3;   0.0;   0;    8.483;   0;   1.6;   6.0;  994.61;    8.8;   55.33;   17.5;    2.6;   -1.6;eor
       3821;20190218;   10;   4.8;   2.1;    3;   0.0;   0;    9.617;   0;   0.2;   5.9;  990.14;    8.7;   54.04;   16.7;    3.3;   -1.2;eor
       3821;20190219;   10;  10.2;   2.9;    3;   0.0;   6;    1.617;   0;   5.1;   6.6;  988.18;    6.4;   68.33;    9.4;    4.0;    0.0;eor
       3821;20190220;   10;   8.9;   2.6;    3;   0.0;   0;    3.383;   0;   6.4;   6.5;  993.32;    5.5;   72.50;    9.4;    2.1;   -0.8;eor
       3821;20190221;   10;   9.6;   3.0;    3;   1.2;   6;    1.283;   0;   7.5;   7.7;  996.01;    7.1;   76.04;   10.9;    3.3;    0.1;eor
       3821;20190222;   10;  10.5;   4.8;    3;   1.0;   6;    0.000;   0;   6.2;   7.8; 1005.26;    4.0;   92.58;    8.1;   -2.5;   -4.8;eor
       3821;20190223;   10;   7.9;   2.5;    3;   0.0;   0;    8.217;   0;   1.8;   4.2; 1011.39;    0.2;   70.29;    5.4;   -4.3;   -6.4;eor
       3821;20190224;   10;   3.8;   1.6;    3;   0.0;   0;    7.667;   0;   1.2;   3.8; 1008.84;    3.3;   50.79;   11.3;   -3.1;   -5.0;eor
       3821;20190225;   10;   4.2;   1.8;    3;   0.0;   0;    9.867;   0;   0.5;   4.7; 1007.68;    6.9;   48.46;   14.5;    0.2;   -2.3;eor
       3821;20190226;   10;   5.8;   2.0;    3;   0.0;   0;    9.650;   0;   2.3;   5.3; 1003.92;    8.2;   51.58;   14.4;    2.5;   -1.6;eor
       3821;20190227;   10;   6.2;   2.0;    3;   0.0;   0;   10.083;   0;   0.0;   5.0;  996.70;    8.8;   45.88;   16.5;    1.6;   -1.8;eor
       3821;20190228;   10;  13.6;   4.0;    3;   0.0;   6;    7.950;   0;   3.0;   7.0;  984.51;    9.9;   56.21;   15.1;    4.9;    0.4;eor
       3821;20190301;   10;  11.3;   3.8;    3;   2.0;   6;    0.350;   0;   7.7;   8.7;  983.16;    7.1;   85.00;   10.5;    2.8;    2.5;eor
       3821;20190302;   10;   8.4;   2.3;    3;   0.1;   6;    0.000;   0;   7.8;   7.2;  986.00;    4.3;   86.38;    7.3;    1.9;    2.0;eor
       3821;20190303;   10;  14.9;   5.9;    3;   0.0;   6;    0.000;   0;   7.9;   8.7;  979.32;    9.5;   72.96;   10.8;    7.1;    5.9;eor
       3821;20190304;   10;  23.6;   7.4;    3;   1.8;   8;    3.267;   0;   6.0;   7.5;  967.80;    9.2;   65.00;   15.4;    4.0;    1.9;eor
       3821;20190305;   10;  17.0;   4.9;    3;   0.3;   6;    4.850;   0;   4.8;   6.4;  976.31;    5.2;   72.50;    8.6;    2.2;   -1.9;eor
       3821;20190306;   10;  12.0;   4.7;    3;   0.0;   6;    7.867;   0;   5.2;   7.3;  978.20;    7.5;   71.13;   12.6;    1.4;   -2.2;eor
       3821;20190307;   10;  17.6;   6.4;    3;   0.1;   6;    5.067;   0;   5.6;   7.5;  969.89;   10.6;   58.92;   15.0;    6.9;    4.9;eor
       3821;20190308;   10;  17.1;   5.9;    3;   1.0;   6;    3.483;   0;   4.5;   6.8;  980.03;    7.2;   67.25;    9.9;    3.4;    0.0;eor
       3821;20190309;   10;  26.3;   7.6;    3;   1.5;   6;    4.517;   0;   6.3;   7.3;  979.82;    7.8;   69.13;   12.2;    4.7;    2.2;eor
       3821;20190310;   10;  28.4;   5.5;    3;   9.0;   8;    0.500;   0;   6.7;   7.5;  976.02;    6.3;   78.67;   10.6;    2.0;    1.7;eor
       3821;20190311;   10;  17.2;   5.6;    3;   2.0;   8;    1.950;   0;   7.1;   6.0;  983.92;    2.8;   80.50;    4.9;    2.0;    0.2;eor
       3821;20190312;   10;  15.9;   5.5;    3;   0.2;   6;    6.567;   0;   6.8;   5.7;  986.65;    5.2;   66.08;    9.0;    0.4;   -1.6;eor
       3821;20190313;   10;  18.4;   6.7;    3;   0.1;   6;    3.783;   0;   6.7;   6.0;  975.36;    6.1;   64.75;    9.0;    3.0;    0.9;eor
       3821;20190314;   10;  15.7;   6.7;    3;   2.0;   8;    0.950;   0;   7.0;   6.9;  971.98;    5.5;   76.92;    7.1;    3.8;    2.4;eor
       3821;20190315;   10;  18.7;   6.0;    3;   4.5;   6;    0.317;   0;   7.1;   8.1;  973.38;    7.3;   78.17;   11.6;    5.1;    2.9;eor
       3821;20190316;   10;  15.9;   5.0;    3;   1.2;   6;    0.000;   0;   7.1;   8.1;  977.88;    7.6;   76.83;   11.4;    5.2;    2.4;eor
       3821;20190317;   10;  15.2;   4.2;    3;   1.1;   6;    4.217;   0;   5.1;   7.6;  974.19;    7.6;   73.38;   13.1;    3.8;    1.1;eor
       3821;20190318;   10;  14.6;   4.5;    3;   0.4;   6;    6.183;   0;   4.2;   5.9;  985.53;    4.4;   71.17;    8.0;    1.2;   -2.1;eor
       3821;20190319;   10;   9.6;   2.8;    3;   0.1;   8;    3.317;   0;   5.2;   5.6;  997.08;    3.6;   71.46;    7.6;   -0.2;   -2.7;eor
       3821;20190320;   10;   6.2;   2.0;    3;   0.0;   0;   11.317;   0;   0.8;   5.6; 1003.68;    5.8;   61.67;   11.8;   -0.4;   -3.7;eor
