STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       2601;20181208;   10;  17.8;   5.8;    3;  10.3;   8;    0.000;   0;   7.6;   7.1;  909.72;    2.1;   99.58;    4.7;    0.7;    0.5;eor
       2601;20181209;   10;  17.7;   6.1;    3;  12.4;   8;    0.017;   0;   7.8;   7.1;  906.13;    2.2;   99.50;    3.6;    0.3;    0.1;eor
       2601;20181210;   10;  15.9;   5.2;    3;   6.6;   8;    0.000;   0;   7.9;   5.9;  920.62;   -0.5;   99.75;    0.7;   -1.4;   -1.4;eor
       2601;20181211;   10;  12.4;   3.9;    3;   1.3;   8;    0.000;   4;   8.0;   5.6;  923.39;   -1.1;   99.46;   -0.9;   -1.3;   -1.4;eor
       2601;20181212;   10;  12.0;   4.1;    3;   0.1;   8;    1.517;   2;   7.4;   5.1;  924.33;   -2.0;   96.96;   -0.9;   -3.0;   -3.8;eor
       2601;20181213;   10;  12.1;   5.3;    3;   0.0;   7;    4.150;   2;   7.6;   4.0;  919.96;   -4.6;   91.96;   -2.4;   -5.8;   -6.0;eor
       2601;20181214;   10;  10.4;   4.2;    3;   0.1;   7;    0.000;   2;   8.0;   3.5;  921.62;   -6.1;   89.38;   -5.7;   -6.7;   -6.5;eor
       2601;20181215;   10;  15.9;   5.6;    3;   0.8;   7;    0.000;   4;   8.0;   3.4;  923.22;   -6.3;   90.50;   -5.8;   -7.4;   -7.3;eor
       2601;20181216;   10;  15.3;   4.7;    3;   0.5;   8;    0.000;   9;   7.9;   4.4;  914.76;   -4.4;   96.38;   -0.2;   -7.5;   -7.4;eor
       2601;20181217;   10;  10.8;   3.5;    3;   0.7;   8;    0.000;   8;   8.0;   6.1;  922.40;   -0.1;  100.00;    0.7;   -0.8;   -0.7;eor
       2601;20181218;   10;  13.3;   5.0;    3;   0.2;   6;    0.000;   5;   7.9;   6.1;  924.68;    0.0;   99.79;    0.6;   -2.0;   -2.5;eor
       2601;20181219;   10;  11.5;   4.7;    3;   0.1;   8;    0.000;   2;   7.9;   6.4;  917.60;    0.7;   98.58;    2.6;   -1.9;   -2.2;eor
       2601;20181220;   10;  13.0;   4.5;    3;   2.1;   6;    0.000;   0;   8.0;   7.0;  917.45;    1.9;  100.00;    2.3;    1.4;    1.2;eor
       2601;20181221;   10;  21.8;   6.5;    3;   8.7;   8;    0.000;   0;   7.7;   8.3;  912.53;    4.4;   98.25;    7.0;    1.8;    1.8;eor
       2601;20181222;   10;  18.8;   5.5;    3;   4.4;   8;    0.667;   0;   7.7;   8.1;  917.31;    4.6;   95.54;    5.8;    3.0;    2.9;eor
       2601;20181223;   10;  20.3;   4.3;    3;  24.2;   8;    0.000;   0;   7.9;   8.2;  921.10;    4.1;   99.96;    7.8;    2.8;    2.8;eor
       2601;20181224;   10;  14.3;   4.5;    3;   0.0;   8;    2.017;   0;   6.5;   5.7;  927.70;   -0.6;   96.33;    4.7;   -4.3;   -5.7;eor
       2601;20181225;   10;   8.2;   2.2;    3;   0.0;   0;    1.667;   0;   7.1;   4.6;  935.03;   -1.9;   87.25;    0.0;   -4.0;   -5.3;eor
       2601;20181226;   10;   6.7;   2.5;    3;   0.0;   0;    1.717;   0;   5.0;   5.2;  932.67;    0.5;   79.88;    4.0;   -4.3;   -5.9;eor
       2601;20181227;   10;   5.4;   2.5;    3;   0.0;   0;    3.533;   0;   8.0;   7.1;  928.95;    4.2;   86.04;    6.0;    1.8;   -0.3;eor
       2601;20181228;   10;  10.6;   2.7;    3;   0.1;   6;    6.567;   0;   3.4;   4.9;  929.54;    1.7;   71.38;    5.0;   -2.9;   -3.9;eor
       2601;20181229;   10;  13.2;   3.5;    3;   1.8;   6;    0.000;   0;   8.0;   6.1;  931.25;    0.0;   99.67;    1.7;   -1.3;   -1.1;eor
       2601;20181230;   10;  16.6;   4.3;    3;   2.3;   6;    0.000;   0;   8.0;   6.9;  932.04;    1.6;  100.00;    2.2;    1.1;    1.0;eor
       2601;20181231;   10;  10.6;   2.9;    3;   1.2;   6;    0.000;   0;   8.0;   8.0;  934.07;    3.7;  100.00;    4.4;    2.2;    2.2;eor
       2601;20190101;   10;  17.6;   5.0;    3;   8.2;   8;    0.000;   0;   7.8;   6.9;  929.03;    1.7;   99.88;    3.7;   -2.0;   -2.2;eor
       2601;20190102;   10;  16.5;   5.2;    3;   0.2;   8;    2.383;   0;   4.4;   4.4;  931.67;   -2.7;   86.58;   -1.7;   -5.4;   -7.1;eor
       2601;20190103;   10;   9.0;   3.1;    3;   0.4;   8;    0.000;   0;   7.4;   4.6;  935.97;   -3.2;   94.46;   -1.7;   -5.4;   -7.0;eor
       2601;20190104;   10;  12.2;   3.9;    3;   5.6;   8;    0.000;   0;   8.0;   5.0;  934.35;   -2.5;   98.29;   -1.3;   -3.9;   -5.0;eor
       2601;20190105;   10;  18.1;   6.1;    3;   2.1;   8;    0.000;   2;   8.0;   6.4;  928.58;    0.5;  100.00;    1.7;   -1.3;   -1.2;eor
       2601;20190106;   10;  13.5;   4.3;    3;   1.5;   8;    0.000;   0;   8.0;   6.4;  931.25;    0.5;  100.00;    1.0;   -0.1;   -0.1;eor
       2601;20190107;   10;  10.3;   3.1;    3;   6.8;   8;    0.567;   0;   7.9;   6.0;  931.22;   -0.3;   99.75;    0.1;   -1.0;   -0.8;eor
       2601;20190108;   10;  19.0;   6.4;    3;   9.1;   8;    0.000;   0;   7.9;   6.2;  916.08;    0.3;   99.96;    2.2;   -1.2;   -1.2;eor
       2601;20190109;   10;  17.5;   5.7;    3;   0.0;   8;    0.450;   7;   7.5;   4.7;  915.67;   -3.1;   96.29;   -1.1;   -4.2;   -4.4;eor
       2601;20190110;   10;  11.3;   4.0;    3;   0.4;   8;    0.583;   6;   7.5;   4.0;  923.88;   -4.7;   93.50;   -3.8;   -6.5;   -8.2;eor
       2601;20190111;   10;  13.7;   3.7;    3;   3.9;   8;    0.000;   6;   8.0;   5.1;  923.93;   -2.3;   98.21;    1.3;   -4.9;   -4.8;eor
       2601;20190112;   10;  14.5;   4.9;    3;   8.0;   8;    0.000;   5;   8.0;   6.3;  919.92;    0.4;  100.00;    1.3;   -0.4;   -0.3;eor
       2601;20190113;   10;  21.9;   6.0;    3;  15.8;   8;    0.000;   5;   8.0;   7.3;  909.19;    2.4;  100.00;    4.1;    0.7;    0.5;eor
       2601;20190114;   10;  17.1;   5.2;    3;   6.8;   8;    0.017;   0;   7.8;   5.7;  912.99;   -0.9;   99.50;    1.4;   -2.6;   -2.6;eor
       2601;20190115;   10;  12.6;   4.8;    3;   0.2;   8;    0.000;   5;   7.9;   5.6;  920.40;   -1.1;   99.54;    0.0;   -2.5;   -2.6;eor
       2601;20190116;   10;  16.1;   4.9;    3;   1.7;   8;    0.000;   4;   8.0;   5.7;  913.75;   -0.9;   98.79;    0.0;   -1.5;   -2.2;eor
       2601;20190117;   10;  16.0;   4.7;    3;   5.1;   8;    0.000;   4;   7.9;   5.7;  908.03;   -0.9;   98.83;    0.3;   -3.7;   -4.0;eor
       2601;20190118;   10;  10.8;   3.0;    3;   0.0;   7;    2.167;   8;   7.6;   4.1;  919.03;   -4.3;   92.92;   -2.7;   -6.1;  -10.1;eor
       2601;20190119;   10;  10.9;   5.8;    3;   0.0;   0;    6.767;   7;   5.2;   3.2;  917.14;   -5.7;   81.04;   -3.4;   -8.1;   -9.9;eor
       2601;20190120;   10;  10.1;   5.2;    3;   0.0;   0;    5.900;   7;   3.5;   3.1;  916.42;   -7.3;   86.21;   -5.0;   -8.8;  -10.4;eor
       2601;20190121;   10;   9.0;   3.0;    3;   0.0;   0;    6.417;   7;   3.0;   3.0;  920.76;   -6.9;   83.42;   -3.9;   -9.3;  -13.0;eor
       2601;20190122;   10;  13.5;   5.2;    3;   0.0;   7;    0.050;   8;   6.3;   3.1;  910.45;   -7.8;   90.92;   -5.2;   -9.5;  -13.3;eor
       2601;20190123;   10;  10.1;   4.7;    3;   0.0;   7;    0.000;   8;   8.0;   3.2;  901.29;   -7.9;   92.83;   -7.4;   -8.5;   -8.3;eor
       2601;20190124;   10;   5.3;   1.7;    3;   0.0;   7;    0.000;   8;   8.0;   2.9;  909.73;   -8.6;   92.50;   -8.0;   -9.3;   -9.6;eor
       2601;20190125;   10;  11.6;   3.2;    3;   2.4;   8;    0.000;   9;   7.9;   3.7;  914.91;   -6.1;   94.13;   -3.7;   -9.3;   -9.0;eor
       2601;20190126;   10;  14.0;   5.0;    3;   1.7;   8;    0.000;  10;   8.0;   5.9;  910.11;   -0.4;   99.67;    1.1;   -3.8;   -3.5;eor
       2601;20190127;   10;  16.5;   6.3;    3;   8.4;   8;    0.000;  10;   8.0;   6.2;  894.95;    0.1;  100.00;    1.1;   -2.3;   -0.7;eor
       2601;20190128;   10;  17.3;   5.1;    3;  13.2;   8;    0.000;  13;   8.0;   5.1;  898.32;   -2.4;   99.04;   -1.8;   -3.1;   -1.0;eor
       2601;20190129;   10;  13.6;   3.8;    3;   0.0;   8;    0.050;  20;   7.9;   4.6;  906.66;   -3.5;   97.63;   -2.9;   -5.1;   -1.0;eor
       2601;20190130;   10;  15.9;   5.6;    3;   3.1;   8;    0.000;  19;   7.9;   4.2;  896.87;   -4.7;   96.13;   -3.2;   -6.0;   -1.5;eor
       2601;20190131;   10;  15.6;   4.5;    3;   4.5;   8;    0.000;  22;   7.8;   4.1;  898.94;   -4.7;   96.33;   -4.0;   -5.6;   -1.3;eor
       2601;20190201;   10;  15.1;   4.9;    3;   0.2;   8;    0.000;  23;   8.0;   5.5;  894.90;   -1.3;   98.54;    0.7;   -4.6;   -0.9;eor
       2601;20190202;   10;   8.4;   2.9;    3;   0.4;   8;    0.000;  21;   7.9;   5.9;  900.32;   -0.3;   99.58;    0.8;   -1.5;   -0.1;eor
       2601;20190203;   10;  13.4;   4.6;    3;   0.0;   8;    0.033;  19;   7.8;   4.8;  917.77;   -3.0;   97.88;   -1.5;   -3.7;   -0.8;eor
       2601;20190204;   10;   9.5;   3.7;    3;   0.0;   8;    5.017;  20;   6.5;   4.6;  928.22;   -3.2;   95.42;   -1.6;   -4.4;   -2.1;eor
       2601;20190205;   10;   8.6;   2.3;    3;   0.0;   8;    0.600;  19;   7.8;   5.1;  928.48;   -1.6;   92.67;    1.1;   -3.6;   -1.4;eor
       2601;20190206;   10;   9.5;   4.7;    3;   0.0;   0;    6.483;  18;   7.8;   4.2;  926.26;   -0.8;   73.96;    2.0;   -3.1;   -2.6;eor
       2601;20190207;   10;  12.7;   5.3;    3;   0.4;   8;    0.000;  18;   7.8;   5.6;  916.84;   -0.5;   93.83;    0.7;   -2.0;   -2.6;eor
       2601;20190208;   10;  16.5;   5.8;    3;   0.6;   8;    0.000;  17;   8.0;   6.4;  916.97;    0.7;   99.92;    1.8;   -0.3;    0.0;eor
       2601;20190209;   10;  17.8;   5.7;    3;   1.5;   6;    0.150;  13;   7.8;   6.6;  912.38;    1.8;   94.67;    3.9;    0.6;    0.1;eor
       2601;20190210;   10;  19.9;   6.9;    3;  17.7;   8;    0.000;  10;   7.8;   7.0;  903.61;    1.9;   99.83;    4.1;   -0.8;    0.1;eor
       2601;20190211;   10;  16.6;   5.5;    3;   0.2;   8;    0.017;  12;   7.8;   5.6;  918.22;   -1.2;   99.83;   -0.4;   -2.4;   -0.7;eor
       2601;20190212;   10;  10.6;   3.4;    3;   0.2;   8;    0.000;  11;   7.5;   5.2;  933.50;   -2.1;   98.00;   -1.0;   -3.4;   -3.7;eor
       2601;20190213;   10;   7.5;   2.4;    3;   0.0;   0;    6.317;  11;   6.8;   4.9;  936.95;    0.2;   80.67;    4.9;   -3.7;   -4.6;eor
       2601;20190214;   10;   8.4;   2.5;    3;   0.0;   0;    6.033;  11;   4.7;   3.9;  937.65;    6.6;   40.29;   10.7;    4.0;   -4.5;eor
       2601;20190215;   10;  11.0;   5.9;    3;   0.0;   0;    8.733;  10;   0.0;   4.8;  935.00;    6.7;   49.83;   10.5;    3.9;   -3.0;eor
       2601;20190216;   10;   9.5;   3.9;    3;   0.0;   0;    8.833;   8;   1.0;   4.9;  930.65;    8.3;   45.13;   12.6;    5.2;   -4.5;eor
       2601;20190217;   10;  13.6;   4.5;    3;   0.0;   0;    8.900;   7;   7.3;   5.1;  927.24;    7.3;   50.25;    9.9;    5.5;   -5.2;eor
       2601;20190218;   10;  10.3;   3.6;    3;   0.0;   0;    8.667;   5;   2.4;   5.2;  923.28;    7.0;   52.75;   10.8;    4.2;   -5.3;eor
       2601;20190219;   10;   8.9;   3.2;    3;   0.9;   6;    3.217;   2;   5.3;   6.2;  922.26;    3.0;   82.08;    6.3;    0.3;   -3.0;eor
       2601;20190220;   10;   6.5;   2.3;    3;   0.0;   0;    2.883;   0;   7.9;   6.2;  926.16;    2.5;   84.58;    5.3;    0.1;   -3.1;eor
       2601;20190221;   10;   9.2;   3.2;    3;   0.0;   6;    1.600;   0;   6.5;   7.4;  929.84;    4.2;   89.29;    7.6;    1.7;    0.4;eor
       2601;20190222;   10;  11.5;   4.1;    3;   0.0;   0;    0.500;   0;   7.3;   7.8;  936.25;    4.2;   94.29;    6.6;    0.9;    1.1;eor
       2601;20190223;   10;  12.5;   6.6;    3;   0.0;   0;    8.183;   0;   7.8;   4.2;  939.05;    0.2;   69.67;    3.0;   -3.6;   -3.6;eor
       2601;20190224;   10;  11.5;   5.0;    3;   0.0;   0;    9.300;   0;   1.8;   1.9;  939.22;    5.0;   21.67;   11.0;   -0.1;   -1.2;eor
       2601;20190225;   10;   8.9;   3.6;    3;   0.0;   0;    9.467;   0;   4.7;   4.9;  939.75;    8.8;   43.08;   12.7;    4.8;    2.1;eor
       2601;20190226;   10;   8.6;   2.7;    3;   0.0;   0;    9.600;   0;   4.8;   5.3;  937.06;   11.3;   39.83;   14.7;    8.7;    3.5;eor
       2601;20190227;   10;   8.7;   2.6;    3;   0.0;   0;    9.800;   0;   0.2;   3.1;  930.41;   11.2;   22.83;   15.6;    8.6;    2.5;eor
       2601;20190228;   10;  12.5;   4.5;    3;   2.3;   6;    6.717;   0;   3.7;   7.1;  920.64;    7.4;   69.75;   12.4;    4.3;    3.0;eor
       2601;20190301;   10;  11.4;   3.9;    3;   3.4;   6;    0.000;   0;   8.0;   7.7;  917.50;    3.1;   99.96;    4.5;    0.5;    0.7;eor
       2601;20190302;   10;  11.0;   3.5;    3;   0.0;   6;    0.033;   0;   8.0;   7.2;  918.94;    2.3;   98.71;    4.3;   -0.1;    0.0;eor
       2601;20190303;   10;  14.2;   5.5;    3;   0.7;   6;    0.000;   0;   7.8;   8.3;  914.39;    4.3;   99.58;    5.4;    3.4;    3.4;eor
       2601;20190304;   10;  24.0;   6.7;    3;   5.3;   8;    0.717;   0;   7.3;   7.1;  903.37;    3.3;   91.38;    6.7;    0.0;   -0.5;eor
       2601;20190305;   10;  14.8;   4.2;    3;   0.7;   8;    1.517;   0;   7.0;   6.0;  911.13;    0.7;   94.25;    3.3;   -0.2;   -0.6;eor
       2601;20190306;   10;  14.2;   5.3;    3;   1.8;   6;    3.467;   0;   7.9;   7.0;  909.42;    4.7;   83.92;    8.1;    1.1;    0.9;eor
       2601;20190307;   10;  21.7;   6.4;    3;   0.1;   6;    1.083;   0;   7.2;   7.1;  904.18;    4.7;   82.71;    7.4;    1.8;    1.2;eor
       2601;20190308;   10;  15.6;   4.6;    3;   1.6;   8;    0.500;   0;   7.3;   6.2;  915.16;    2.0;   88.67;    4.8;    0.8;    0.4;eor
       2601;20190309;   10;  21.3;   6.0;    3;   5.3;   6;    0.183;   0;   7.6;   7.3;  916.23;    3.6;   91.79;    6.2;    1.7;    1.3;eor
       2601;20190310;   10;  25.4;   6.2;    3;  15.6;   8;    0.683;   0;   7.3;   7.1;  912.01;    3.4;   90.29;    8.7;   -2.0;   -2.1;eor
       2601;20190311;   10;  19.1;   6.5;    3;   1.9;   8;    1.450;   6;   7.5;   5.1;  918.93;   -1.7;   94.25;   -0.7;   -3.5;   -3.4;eor
       2601;20190312;   10;  17.6;   5.5;    3;   0.9;   8;    1.767;   5;   7.8;   4.8;  918.87;    0.5;   77.00;    3.5;   -2.9;   -4.0;eor
       2601;20190313;   10;  18.8;   5.6;    3;   8.3;   8;    0.000;   0;   7.5;   5.8;  910.59;   -0.1;   95.54;    1.2;   -1.1;   -1.4;eor
       2601;20190314;   10;  20.7;   6.1;    3;  12.1;   8;    0.000;   4;   7.9;   6.4;  908.21;    0.7;   99.92;    2.9;   -0.5;   -0.4;eor
       2601;20190315;   10;  20.0;   6.1;    3;  26.0;   8;    0.000;   3;   7.7;   8.4;  910.30;    4.3;   99.92;    7.0;    1.1;    0.8;eor
       2601;20190316;   10;  15.6;   5.2;    3;   1.4;   6;    0.000;   0;   7.1;   8.2;  913.26;    4.2;   98.33;    6.2;    2.9;    1.9;eor
