STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       4841;20181208;-999;-999;-999;    3;  16.1;   4;-999;   0;  -999;   9.2;    -999;    7.3;   89.38;    8.9;    4.9;    2.4;eor
       4841;20181209;-999;-999;-999;    3;   5.3;   4;-999;   0;  -999;   8.9;    -999;    6.9;   89.46;    8.4;    4.4;    3.3;eor
       4841;20181210;-999;-999;-999;    3;   6.5;   4;-999;   0;  -999;   7.3;    -999;    5.6;   80.71;    7.0;    3.9;    1.9;eor
       4841;20181211;-999;-999;-999;    3;   0.0;   0;-999;   0;  -999;   7.2;    -999;    4.7;   84.63;    6.8;    2.1;   -0.8;eor
       4841;20181212;-999;-999;-999;    3;   0.0;   0;-999;   0;  -999;   7.2;    -999;    3.2;   93.67;    4.9;    0.5;   -3.5;eor
       4841;20181213;-999;-999;-999;    3;   0.0;   0;-999;   0;  -999;   6.8;    -999;    2.4;   93.04;    3.1;    1.3;    0.1;eor
       4841;20181214;-999;-999;-999;    3;   0.0;   0;-999;   0;  -999;   6.3;    -999;    1.2;   94.08;    2.2;    0.3;   -1.2;eor
       4841;20181215;-999;-999;-999;    3;   0.0;   0;-999;   0;  -999;   5.2;    -999;    0.0;   85.54;    1.0;   -0.6;   -1.7;eor
       4841;20181216;-999;-999;-999;    3;   0.6;   4;-999;   0;  -999;   5.2;    -999;   -0.7;   88.71;    0.1;   -1.5;   -2.9;eor
       4841;20181217;-999;-999;-999;    3;   0.6;   4;-999;   1;  -999;   7.1;    -999;    2.0;   99.96;    5.8;   -0.4;   -0.6;eor
       4841;20181218;-999;-999;-999;    3;   0.0;   0;-999;   0;  -999;   8.5;    -999;    4.9;   97.58;    6.3;    2.5;    0.8;eor
       4841;20181219;-999;-999;-999;    3;   0.5;   4;-999;   0;  -999;   7.8;    -999;    4.3;   92.83;    6.4;    2.5;    1.0;eor
       4841;20181220;-999;-999;-999;    3;   4.8;   4;-999;   0;  -999;   8.6;    -999;    5.1;   97.67;    7.0;    1.6;   -1.3;eor
       4841;20181221;-999;-999;-999;    3;  10.2;   4;-999;   0;  -999;  10.1;    -999;    7.4;   97.75;   10.5;    6.4;    5.7;eor
       4841;20181222;-999;-999;-999;    3;   4.3;   4;-999;   0;  -999;   9.5;    -999;    6.4;   98.05;    7.7;    4.1;    3.2;eor
       4841;20181223;-999;-999;-999;    3;   1.8;   4;-999;   0;  -999;  -999;    -999;    6.6;-999;    7.3;    5.2;    4.7;eor
