STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       3340;20181208;-999;-999;-999;    3;   6.0;   4;-999;   0;  -999;   8.5;    -999;    6.6;   86.63;    9.1;    5.0;    3.4;eor
       3340;20181209;-999;-999;-999;    3;  18.3;   4;-999;   0;  -999;   8.4;    -999;    6.6;   86.00;    9.1;    4.6;    3.9;eor
       3340;20181210;-999;-999;-999;    3;   5.1;   4;-999;   0;  -999;   7.2;    -999;    3.7;   90.50;    5.0;    2.6;    1.5;eor
       3340;20181211;-999;-999;-999;    3;   0.7;   4;-999;   0;  -999;   7.0;    -999;    3.0;   91.96;    3.7;    1.6;    0.6;eor
       3340;20181212;-999;-999;-999;    3;   0.0;   0;-999;   0;  -999;   6.3;    -999;    2.5;   86.50;    4.3;    1.4;    0.1;eor
       3340;20181213;-999;-999;-999;    3;   0.0;   0;-999;   0;  -999;   5.0;    -999;    0.3;   79.38;    1.7;   -1.0;   -3.0;eor
       3340;20181214;-999;-999;-999;    3;   0.0;   0;-999;   0;  -999;   4.2;    -999;   -0.5;   71.92;   -0.1;   -1.2;   -1.4;eor
       3340;20181215;-999;-999;-999;    3;   0.8;   4;-999;   0;  -999;   4.1;    -999;   -1.1;   73.33;   -0.5;   -2.1;   -2.5;eor
       3340;20181216;-999;-999;-999;    3;   1.0;   4;-999;   0;  -999;   5.2;    -999;   -1.6;   94.67;    0.0;   -3.4;   -3.3;eor
       3340;20181217;-999;-999;-999;    3;   2.4;   4;-999;   0;  -999;   7.1;    -999;    2.8;   95.46;    5.2;    0.0;   -0.2;eor
       3340;20181218;-999;-999;-999;    3;   0.0;   4;-999;   0;  -999;   7.3;    -999;    3.5;   92.38;    5.4;    0.7;   -1.7;eor
       3340;20181219;-999;-999;-999;    3;   0.0;   0;-999;   0;  -999;   7.3;    -999;    3.5;   92.92;    6.5;    1.3;    0.3;eor
       3340;20181220;-999;-999;-999;    3;   2.4;   4;-999;   0;  -999;   8.3;    -999;    5.8;   89.79;    7.4;    3.0;    1.6;eor
       3340;20181221;-999;-999;-999;    3;   6.8;   4;-999;   0;  -999;   9.8;    -999;    9.5;   81.71;   12.2;    6.5;    5.7;eor
