STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       1411;20181208;-999;-999;-999;    3;  14.7;   4;-999;   0;  -999;   7.0;    -999;    2.6;   94.50;    5.2;    1.2;    0.5;eor
       1411;20181209;-999;-999;-999;    3;  12.8;   4;-999;   0;  -999;   7.2;    -999;    2.8;   96.08;    5.1;    0.7;    0.1;eor
       1411;20181210;-999;-999;-999;    3;   3.9;   4;-999;   0;  -999;   5.7;    -999;   -0.4;   95.46;    0.7;   -1.2;   -1.3;eor
       1411;20181211;-999;-999;-999;    3;   2.5;   4;-999;   4;  -999;   5.7;    -999;   -0.8;   98.58;   -0.3;   -1.2;   -1.2;eor
       1411;20181212;-999;-999;-999;    3;   0.8;   4;-999;   6;  -999;   5.2;    -999;   -1.4;   93.96;   -0.6;   -2.3;   -3.0;eor
       1411;20181213;-999;-999;-999;    3;   0.0;   0;-999;   6;  -999;   3.8;    -999;   -4.1;   83.63;   -2.3;   -5.1;   -6.4;eor
       1411;20181214;-999;-999;-999;    3;   0.0;   0;-999;   6;  -999;   3.5;    -999;   -5.0;   82.42;   -4.6;   -5.4;   -5.4;eor
       1411;20181215;-999;-999;-999;    3;   0.0;   0;-999;   5;  -999;   3.3;    -999;   -5.6;   81.92;   -5.1;   -6.3;   -7.0;eor
       1411;20181216;-999;-999;-999;    3;   1.4;   4;-999;   4;  -999;   4.0;    -999;   -4.8;   91.63;   -0.8;   -7.2;   -7.5;eor
       1411;20181217;-999;-999;-999;    3;   0.9;   4;-999;   6;  -999;   6.2;    -999;    0.4;   97.83;    1.7;   -0.9;   -1.6;eor
       1411;20181218;-999;-999;-999;    3;   0.0;   0;-999;   5;  -999;   6.1;    -999;    0.4;   97.13;    1.4;   -1.9;   -2.2;eor
       1411;20181219;-999;-999;-999;    3;   1.6;   4;-999;   0;  -999;   5.8;    -999;   -0.5;   98.75;    2.4;   -2.2;   -2.2;eor
       1411;20181220;-999;-999;-999;    3;   2.5;   4;-999;   0;  -999;   6.9;    -999;    1.9;   97.83;    2.9;   -0.4;   -0.3;eor
       1411;20181221;-999;-999;-999;    3;  16.1;   4;-999;   0;  -999;   8.3;    -999;    4.9;   94.83;    7.5;    2.7;    2.4;eor
       1411;20181222;-999;-999;-999;    3;  11.4;   4;-999;   0;  -999;   8.0;    -999;    4.9;   92.46;    7.0;    3.3;    2.3;eor
       1411;20181223;-999;-999;-999;    3;  20.1;   4;-999;   0;  -999;   7.6;    -999;    3.5;   97.00;    5.0;    2.1;    1.6;eor
       1411;20181224;-999;-999;-999;    3;   1.6;   4;-999;   0;  -999;   5.8;    -999;   -0.6;   97.92;    2.2;   -3.9;   -5.9;eor
       1411;20181225;-999;-999;-999;    3;   0.0;   0;-999;   0;  -999;   5.0;    -999;   -1.4;   91.54;   -0.2;   -2.9;   -2.9;eor
       1411;20181226;-999;-999;-999;    3;   0.3;   4;-999;   0;  -999;   5.7;    -999;   -0.6;   96.54;    3.5;   -3.6;   -4.8;eor
       1411;20181227;-999;-999;-999;    3;   0.0;   0;-999;   0;  -999;   7.5;    -999;    3.6;   95.13;    6.0;    1.5;    0.0;eor
       1411;20181228;-999;-999;-999;    3;   0.5;   4;-999;   0;  -999;   4.8;    -999;    0.5;   75.75;    4.1;   -3.3;   -5.6;eor
       1411;20181229;-999;-999;-999;    3;   7.1;   4;-999;   0;  -999;   5.9;    -999;   -0.4;   99.58;    0.9;   -1.6;   -1.5;eor
       1411;20181230;-999;-999;-999;    3;   2.3;   4;-999;   0;  -999;   6.8;    -999;    2.0;   96.50;    2.7;    0.4;    0.2;eor
       1411;20181231;-999;-999;-999;    3;   4.4;   4;-999;   0;  -999;   7.8;    -999;    3.4;   99.96;    4.3;    2.0;    1.9;eor
       1411;20190101;-999;-999;-999;    3;   5.9;   4;-999;   0;  -999;   7.0;    -999;    2.0;   98.46;    3.6;   -2.0;   -2.2;eor
       1411;20190102;-999;-999;-999;    3;   1.6;   4;-999;   2;  -999;   4.1;    -999;   -2.2;   79.00;   -0.8;   -5.3;   -6.8;eor
       1411;20190103;-999;-999;-999;    3;   0.7;   4;-999;   6;  -999;   4.0;    -999;   -4.7;   92.04;   -2.9;   -8.3;  -13.5;eor
       1411;20190104;-999;-999;-999;    3;   6.7;   4;-999;   7;  -999;   5.0;    -999;   -2.4;   97.50;   -0.4;   -3.9;   -4.8;eor
       1411;20190105;-999;-999;-999;    3;  39.5;   4;-999;   9;  -999;   6.7;    -999;    1.2;   99.96;    2.7;   -0.7;   -0.8;eor
       1411;20190106;-999;-999;-999;    3;  24.1;   4;-999;   0;  -999;   7.2;    -999;    2.2;   99.88;    3.0;    1.4;    1.2;eor
       1411;20190107;-999;-999;-999;    3;   5.7;   4;-999;   0;  -999;   6.2;    -999;    0.4;   99.17;    1.4;   -0.2;   -0.3;eor
       1411;20190108;-999;-999;-999;    3;  18.6;   4;-999;   0;  -999;   6.2;    -999;    0.3;   98.21;    1.3;   -1.2;   -1.3;eor
       1411;20190109;-999;-999;-999;    3;   6.9;   4;-999;  15;  -999;   4.8;    -999;   -2.7;   94.88;   -1.2;   -3.2;   -3.4;eor
       1411;20190110;-999;-999;-999;    3;   1.9;   4;-999;  17;  -999;   4.1;    -999;   -4.3;   90.42;   -2.9;   -5.7;   -6.4;eor
       1411;20190111;-999;-999;-999;    3;   7.4;   4;-999;  15;  -999;   4.8;    -999;   -3.0;   96.75;    0.2;   -5.5;   -5.6;eor
       1411;20190112;-999;-999;-999;    3;   7.2;   4;-999;  12;  -999;   6.2;    -999;    0.3;   99.75;    0.9;   -0.1;   -0.1;eor
       1411;20190113;-999;-999;-999;    3;  11.7;   4;-999;  10;  -999;   7.1;    -999;    2.2;   99.17;    4.0;    0.5;    0.0;eor
       1411;20190114;-999;-999;-999;    3;   1.1;   4;-999;   6;  -999;   5.2;    -999;   -0.8;   88.50;    1.4;   -2.6;   -2.9;eor
       1411;20190115;-999;-999;-999;    3;   1.2;   4;-999;   5;  -999;   5.4;    -999;   -1.0;   95.42;    0.5;   -2.7;   -2.8;eor
       1411;20190116;-999;-999;-999;    3;   1.4;   4;-999;   5;  -999;   5.7;    -999;    0.2;   91.88;    0.8;   -0.5;   -1.4;eor
       1411;20190117;-999;-999;-999;    3;  12.1;   4;-999;   5;  -999;   5.8;    -999;    0.0;   94.71;    1.8;   -2.8;   -2.8;eor
       1411;20190118;-999;-999;-999;    3;   0.0;   0;-999;  20;  -999;   3.6;    -999;   -4.7;   82.71;   -1.4;   -8.7;  -14.0;eor
       1411;20190119;-999;-999;-999;    3;   0.0;   0;-999;  18;  -999;   2.6;    -999;   -5.7;   64.46;   -2.7;   -8.9;  -11.5;eor
       1411;20190120;-999;-999;-999;    3;   0.0;   0;-999;  18;  -999;   2.8;    -999;   -7.6;   80.96;   -3.2;  -10.5;  -14.6;eor
       1411;20190121;-999;-999;-999;    3;   0.0;   0;-999;  15;  -999;   3.0;    -999;   -7.3;   84.79;   -3.4;   -9.4;  -16.8;eor
